,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Corrigendum Title,Corrigendum Type,View,Processing Fee in ₹,Conversion rate in ₹,1,NA,2,NA.1,3,NA.2,4,NA.3,5,NA.4,6,NA.5,7,NA.6,8,NA.7,9,NA.8,10,NA.9,11,NA.10,12,NA.11,13,NA.12,14,NA.13,15,NA.14,16,NA.15,17,NA.16,18,NA.17,19,NA.18,20,NA.19,21,NA.20,22,NA.21,23,NA.22,24,NA.23,25,NA.24,26,NA.25,27,NA.26,28,NA.27,29,NA.28
0,08-Aug-2023 10:00 AM,23-Aug-2023 03:00 PM,08-Aug-2023 10:00 AM,23-Aug-2023 02:00 PM,08-Aug-2023 10:00 AM ,23-Aug-2023 02:00 PM ,14-Aug-2023 10:00 AM,23-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,"7,000",Nil,Nil,No,Industries and Commerce Department||Assam Industrial Infrastructure Development Corporation,AIIDC/3510/2023/106/4906 date 4/8/2023,2023_ICD_31974_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"6,94,000",Yes,fixed,,Nil,Nil,Construction of Administrative Building and other Service for Proposed Industrial Park at Mechaki Tongani Sisiborgaon Dist Dhemaji Gr No 8,Construction of Administrative Building and other Service for Proposed Industrial Park at Mechaki Tongani Sisiborgaon Dist Dhemaji Gr No 8,Please refer Tender documents. ,NA ,"3,46,75,899",Civil Works,NA ,Tender,180.0,180.0,Sisiborgaon,786110.0,NA ,NA ,NA ,Bamunimaidam Ghy,No ,No,MD AIIDC,Bamunimaidam Ghy,1.0,SBI Bank,Industries and Commerce Department||Assam Industrial Infrastructure Development Corporation,2023_ICD_31974_1,AIIDC/3510/2023/106/4906 date 4/8/2023,Construction of Administrative Building and other Service for Proposed Industrial Park at Mechaki Tongani Sisiborgaon Dist Dhemaji Gr No 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15-Jul-2023 06:00 PM,08-Aug-2023 03:30 PM,15-Jul-2023 06:00 PM,07-Aug-2023 02:00 PM,NA ,NA ,15-Jul-2023 06:00 PM,07-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,32023/258/2023-Con-NHM/27,2023_NHM_31680_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in Satrakandi in Cachar District under PM ABHIM for FY 2022 23 under NHM Assam on Turnkey Basis,Construction of Buildingless Sub Health Centre in Satrakandi in Cachar District under PM ABHIM for FY 2022 23 under NHM Assam on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Cachar,788001.0,NA ,NA ,NA ,OO MD NHM,No ,No,MD NHM,OO MD NHM Christianbasti Ghy5,1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31680_1,32023/258/2023-Con-NHM/27,Construction of Buildingless Sub Health Centre in Satrakandi in Cachar District under PM ABHIM for FY 2022 23 under NHM Assam on Turnkey Basis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20-Sep-2023 05:05 PM,26-Sep-2023 04:00 PM,20-Sep-2023 05:30 PM,26-Sep-2023 02:00 PM,NA ,NA ,20-Sep-2023 05:50 PM,26-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,BID DOCUMENT,"3,750",Nil,Nil,No,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,SCDCTECHCHUTIA20232402,2023_WPTBC_32600_1,Yes,Limited,Item Rate,Works,2.0,No,No,Online,No,No,No,"2,50,000",Yes,percentage,2.0%,Nil,Nil,Extension of Student Hostel Building at Megzin Guwahati Kamrup M,Extension of Student Hostel Building at Megzin Guwahati Kamrup M,Please refer Tender documents. ,NA ,"1,25,00,000",Civil Works,NA ,Tender,180.0,360.0,GUW,780071.0,NA ,NA ,NA ,"O/O MD,ASDC for SC Ltd.",No ,No,MD ASDC FOR SC LTD,"O/O MD,ASDC for SC Ltd.",1.0,SBI Bank,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,2023_WPTBC_32600_1,SCDCTECHCHUTIA20232402,Extension of Student Hostel Building at Megzin Guwahati Kamrup M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25-Aug-2023 05:00 PM,07-Sep-2023 01:00 PM,25-Aug-2023 05:05 PM,05-Sep-2023 02:00 PM,NA ,NA ,28-Aug-2023 04:00 PM,05-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Detail Notice Inviting Bid with seal and sign in each page downloaded from website,"3,000",Nil,Nil,No,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,ATDC/CS/642/2023 dt. 22.08.2023,2023_DOT_32240_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"22,71,800",Yes,fixed,,Nil,Nil,"Creation of facilities for tourists at Mahamaya Temple, Dhubri, Assam under NEC","Creation of facilities for tourists at Mahamaya Temple, Dhubri, Assam under NEC",Please refer Tender documents. ,NA ,"11,35,90,000",Civil Works - Others,NA ,Tender,180.0,540.0,"Mahamaya Temple, Dhubri, Assam",783335.0,Guwahati ,"Office of the Managing Director, ATDC Ltd., Guwahati-8 ",28-Aug-2023 12:00 PM ,Guwahati,No ,No,"Managing Director, ATDC Ltd.","Office of the Managing Director, ATDC Ltd., Guwahati-8",1.0,SBI Bank,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,2023_DOT_32240_1,ATDC/CS/642/2023 dt. 22.08.2023,"Creation of facilities for tourists at Mahamaya Temple, Dhubri, Assam under NEC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15-Jul-2023 06:00 PM,08-Aug-2023 03:30 PM,15-Jul-2023 06:00 PM,07-Aug-2023 02:00 PM,NA ,NA ,15-Jul-2023 06:00 PM,07-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Document,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,32023/454/2023-Con-NHM/14,2023_NHM_31678_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in Uttarkrishnapur II SC in Cachar District under PM ABHIM for FY 2022 23 under NHM Assam on Turnkey Basis,Construction of Buildingless Sub Health Centre in Uttarkrishnapur II SC in Cachar District under PM ABHIM for FY 2022 23 under NHM Assam on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Cachar,788001.0,NA ,NA ,NA ,OO MD NHM,No ,No,MD NHM,OO MD NHM Christianbasti GHY5,1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31678_1,32023/454/2023-Con-NHM/14,Construction of Buildingless Sub Health Centre in Uttarkrishnapur II SC in Cachar District under PM ABHIM for FY 2022 23 under NHM Assam on Turnkey Basis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29-Aug-2023 06:00 PM,11-Sep-2023 03:00 PM,29-Aug-2023 06:00 PM,11-Sep-2023 02:00 PM,29-Aug-2023 06:00 PM ,30-Aug-2023 09:00 AM ,29-Aug-2023 06:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"4,296",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_25,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"4,29,600",Yes,percentage,2.0%,Nil,Nil,Group no. 3,"Construction of additional classroom in the following schools Dhakua High School, Barbala Hs.School, Dabalia Para Anchalik G. H.S., Hilapakri HS School in Barpeta district",Please refer Tender documents. ,NA ,"2,14,80,000",Civil Works - Building,NA ,Tender,180.0,180.0,Barpeta,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",30-Aug-2023 09:00 AM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_25,CW/Tender/23-24/510/2023/130,Group no. 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25-Aug-2023 04:00 PM,15-Sep-2023 03:30 PM,25-Aug-2023 04:00 PM,14-Sep-2023 02:00 PM,NA ,NA ,25-Aug-2023 04:00 PM,14-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,DETAILS OF EMD AND TENDER FEE,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32026/2/2023-CONST-NHM,2023_NHM_32233_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,12,193",Yes,percentage,2.0%,Nil,Nil,Construction of District Drug Control Office at Petulibari of Biswanath in Sonitpur District of Assam under NHM Assam,Construction of District Drug Control Office at Petulibari of Biswanath in Sonitpur District of Assam under NHM Assam,Please refer Tender documents. ,NA ,"56,09,658",Civil Works - Building,NA ,Tender,180.0,180.0,Biswanath,784176.0,NA ,NA ,NA ,O/O MD NHM ASSAM,No ,No,MD NHM ASSAM,O/O MD NHM ASSAM CHRISTANBASTI GHY-05,1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_32233_1,NHM-32026/2/2023-CONST-NHM,Construction of District Drug Control Office at Petulibari of Biswanath in Sonitpur District of Assam under NHM Assam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,05-Sep-2023 02:00 PM,11-Sep-2023 03:00 PM,05-Sep-2023 02:00 PM,11-Sep-2023 02:00 PM,05-Sep-2023 02:00 PM ,05-Sep-2023 03:00 PM ,05-Sep-2023 02:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"3,938",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_72,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"3,93,800",Yes,percentage,2.0%,Nil,Nil,Group No. 60,Construction of additional classroom in secondary schools under Dhekiajuli block in Sonitpur district,Please refer Tender documents. ,NA ,"1,96,90,000",Civil Works - Building,NA ,Tender,180.0,180.0,Dhekiajuli,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",05-Sep-2023 03:00 PM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_72,CW/Tender/23-24/510/2023/130,Group No. 60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Aug-2023 05:00 PM,11-Sep-2023 03:00 PM,31-Aug-2023 05:00 PM,11-Sep-2023 02:00 PM,31-Aug-2023 05:00 PM ,31-Aug-2023 06:00 PM ,31-Aug-2023 05:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"5,728",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_66,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"5,72,800",Yes,percentage,2.0%,Nil,Nil,Group No. 62,Construction of additional classroom in secondary schools under Kakapathar block in Tinsukia district,Please refer Tender documents. ,NA ,"2,86,40,000",Civil Works - Building,NA ,Tender,180.0,180.0,Kakapathar,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",31-Aug-2023 06:00 PM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_66,CW/Tender/23-24/510/2023/130,Group No. 62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Jul-2023 12:00 PM,22-Aug-2023 03:30 PM,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,NA ,NA ,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,32034/17/2023-Const-NHM/371,2023_NHM_31823_14,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At DIYUNGMUKH FW SC in Dima Hasao District,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At DIYUNGMUKH FW SC in Dima Hasao District,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Dima Hasao,788819.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31823_14,32034/17/2023-Const-NHM/371,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At DIYUNGMUKH FW SC in Dima Hasao District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18-Jul-2023 04:00 PM,01-Aug-2023 03:30 PM,18-Jul-2023 04:00 PM,31-Jul-2023 02:00 PM,NA ,NA ,18-Jul-2023 04:00 PM,31-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,000",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"84,645",Yes,percentage,2.0%,Nil,Nil,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 21 6 nos schemes in Nagaon district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 21 6 nos schemes in Nagaon district,Please refer Tender documents. ,NA ,"42,32,243",Civil Works - Building,NA ,Tender,180.0,120.0,Nagaon District,782001.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31705_5,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 21 6 nos schemes in Nagaon district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21-Jul-2023 02:00 PM,17-Aug-2023 04:00 PM,21-Jul-2023 03:00 PM,17-Aug-2023 02:00 PM,22-Jul-2023 11:00 AM ,26-Jul-2023 02:00 PM ,05-Aug-2023 02:00 PM,17-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,"Court Fee/ IPO Copies of tender processing fee EMD, Technical Bids etc.","2,000",Nil,Nil,No,Health and Family Welfare Department||Assam Medical Services Corporation Limited,Screening Kit for Sickle Cell Anaemia,2023_HFWD_31758_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,"2,00,000",Yes,fixed,,Nil,Nil,Screening Kit for Sickle Cell Anaemia,Supply of Screening Kit for Sickle Cell Anaemia,Please refer Tender documents. ,NA ,"25,00,000",Medicines,NA ,Rate Contract,180.0,75.0,Guwahati,781026.0,"O/o MD, AMSCL ","O/o MD, AMSCL ",27-Jul-2023 02:00 PM ,"O/o MD, AMSCL",No ,No,"MD, AMSCL","O/o MD, AMSCL",1.0,SBI Bank,Health and Family Welfare Department||Assam Medical Services Corporation Limited,2023_HFWD_31758_1,Screening Kit for Sickle Cell Anaemia,Screening Kit for Sickle Cell Anaemia,1.0,Extension notice,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Jul-2023 12:00 PM,22-Aug-2023 03:30 PM,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,NA ,NA ,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,32034/17/2023-Const-NHM/372,2023_NHM_31811_7,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At SEPON SC in Charaideo District,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At SEPON SC in Charaideo District,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Charaideo,782445.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti, Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31811_7,32034/17/2023-Const-NHM/372,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At SEPON SC in Charaideo District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10-Jul-2023 05:00 PM,05-Aug-2023 03:30 PM,10-Jul-2023 05:00 PM,04-Aug-2023 02:00 PM,NA ,NA ,10-Jul-2023 05:00 PM,04-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32023/469/2022-CONS-NHM/92,2023_NHM_31602_18,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in Takimari SC in South Salmara District for FY 2022 23 under PM AHBIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Takimari SC in South Salmara District for FY 2022 23 under PM AHBIM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,South Salamara,783127.0,NA ,NA ,NA ,"O/O MD, NHM, ASSAM",No ,No,"MD, NHM, ASSAM","O/O MD, NHM, ASSAM",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31602_18,NHM-32023/469/2022-CONS-NHM/92,Construction of Buildingless Sub Health Centre in Takimari SC in South Salmara District for FY 2022 23 under PM AHBIM on Turnkey Basis,1.0,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Jul-2023 06:00 PM,31-Aug-2023 04:00 PM,31-Jul-2023 06:00 PM,30-Aug-2023 04:00 PM,31-Jul-2023 06:00 PM ,10-Aug-2023 11:00 AM ,17-Aug-2023 11:00 AM,30-Aug-2023 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,EMD,"5,000",Nil,Nil,No,Urban Development Department||Directorate of Municipality Administration - UDD,SBM(U)248/2023/Kokrajhar Kajalgaon 01/1,2023_UDD_31867_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"2,29,460",No,percentage,1.0%,Nil,Nil,"Design, Supply Testing and Commissioning of Material Recovery Facility MRF Waste to Compost Plant and Sanitary Landfill at Kokrajhar and Kajalgaon Assam","Design, Supply Testing and Commissioning of Material Recovery Facility MRF Waste to Compost Plant and Sanitary Landfill at Kokrajhar and Kajalgaon Assam",Please refer Tender documents. ,NA ,"2,29,46,000",Civil Works,NA ,Tender,180.0,350.0,Kokrajhar and Kajalgaon,781006.0,"Dispur, Guwahati-06 ","Office of the Mission Director, Swachh Bharat Mission-Urban, Assam, Dispur, Guwahati-06 ",10-Aug-2023 11:30 AM ,Dispur,No ,No,"Mission Director, SBM-Urban, Assam","Office of the Mission Director, Swachh Bharat Mission-Urban, Assam, Dispur, Guwahati-06",1.0,SBI Bank,Urban Development Department||Directorate of Municipality Administration - UDD,2023_UDD_31867_1,SBM(U)248/2023/Kokrajhar Kajalgaon 01/1,"Design, Supply Testing and Commissioning of Material Recovery Facility MRF Waste to Compost Plant and Sanitary Landfill at Kokrajhar and Kajalgaon Assam",1.0,Date Extension,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,07-Aug-2023 06:00 PM,28-Aug-2023 03:00 PM,14-Aug-2023 02:00 PM,28-Aug-2023 02:00 PM,NA ,NA ,14-Aug-2023 03:00 PM,28-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,500.0,Nil,Nil,No,Inland Water Transport||I.W.T. Division Silchar,SWT / Misc.39 / Pt.XVII/2023-24/ 4336-4344,2023_IWT_31977_6,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,"4,000",Yes,fixed,,Nil,Nil,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT Buribail,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT Buribail,Please refer Tender documents. ,NA ,"76,650",Miscellaneous Services,NA ,Tender,180.0,NA ,SILCHAR,788003.0,NA ,NA ,NA ,"OFFICE OF THE EXECUTIVE ENGINEER, IWT, SILCHAR DIV",No ,No,EXECUTIVE ENGINEER,"OFFICE OF THE EXECUTIVE ENGINEER, ASSAM INLAND WATER TRANSPORT, DIVISION SILCHAR",1.0,SBI Bank,Inland Water Transport||I.W.T. Division Silchar,2023_IWT_31977_6,SWT / Misc.39 / Pt.XVII/2023-24/ 4336-4344,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT Buribail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,06-Jul-2023 06:00 PM,29-Jul-2023 03:30 PM,06-Jul-2023 06:00 PM,28-Jul-2023 02:00 PM,NA ,NA ,06-Jul-2023 06:00 PM,28-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32042/6/2022-CONS-NHM,2023_NHM_31528_9,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in DIKISIR SC in WEST KARBI ANGLONG District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in DIKISIR SC in WEST KARBI ANGLONG District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,WEST KARBI ANGLONG,782448.0,NA ,NA ,NA ,"O/O MD, NHM, ASSAM",No ,No,"MD, NHM, ASSAM","O/O MD, NHM, ASSAM",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31528_9,NHM-32042/6/2022-CONS-NHM,Construction of Buildingless Sub Health Centre in DIKISIR SC in WEST KARBI ANGLONG District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,1.0,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
