revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod
Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.125934538633927,1472,2022_05
"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,,0,2022_05
"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,,0,2022_05
Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,-0.2038162723664314,1860,2022_05
Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,,0,2022_05
Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,,0,2022_05
Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,,0,2022_05
Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,,0,2022_05
Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,,0,2022_05
Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,,0,2022_05
Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,-0.1221549226658158,7187,2022_05
Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,,0,2022_05
Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,,0,2022_05
Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,,0,2022_05
Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,,0,2022_05
Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,,0,2022_05
Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,,0,2022_05
Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,,0,2022_05
Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,-0.2946607416326349,165,2022_05
Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,,0,2022_05
Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,,0,2022_05
Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,,0,2022_05
Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,,0,2022_05
Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,,0,2022_05
Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,,0,2022_05
Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,,0,2022_05
Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,,0,2022_05
Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,-0.1969203096007727,5322,2022_05
Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,-0.1320785946993924,18762,2022_05
Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,-0.1592587404438288,7693,2022_05
Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,-0.1373375738646423,5648,2022_05
Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,0.0603522866459216,4720,2022_05
Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,-0.0458679414131272,5680,2022_05
Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,0.038798695645591,9675,2022_05
Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.0799861481784796,54834,2022_05
South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.1494879893113262,7774,2022_05
Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.1723782718584525,4438,2022_05
Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,,0,2022_05
Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,,0,2022_05
Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,,0,2022_05
Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,,0,2022_05
Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,-0.1170543673251095,1469,2022_05
Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,-0.1033311690501888,3706,2022_05
Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.1102931594452232,2887,2022_05
Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,-0.2467201967346008,3667,2022_05
North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.1018528293918918,2035,2022_05
Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,,0,2022_05
Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,,0,2022_05
Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,,0,2022_05
Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,-0.1414531340196736,4006,2022_05
Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,-0.0416787926073176,7025,2022_05
Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,-0.0433970216911095,7558,2022_05
Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,,0,2022_05
Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,-0.1812060741171181,6534,2022_05
Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,-0.1889913143186183,3514,2022_05
Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,-0.1997399844623155,6979,2022_05
Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,-0.1976923716827695,6844,2022_05
Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,-0.141852130646625,5802,2022_05
Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,-0.2110409469389065,11687,2022_05
Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.12739669159124,48419,2022_05
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.1825817201811156,7861,2020_10
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.1741193518075362,2726,2020_10
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,-0.1392214148554766,5463,2020_10
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.174702820510007,17800,2020_10
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.1786480962393704,3278,2020_10
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,,0,2020_10
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.1590097083165493,737,2020_10
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.1735302369986007,1809,2020_10
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.1559271242757531,2419,2020_10
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,,0,2020_10
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,,0,2020_10
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.1707925257577357,407,2020_10
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.1330152247390892,5270,2020_10
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.1906013957834393,3497,2020_10
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.3832839773456563,2459,2020_10
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.2037286599548697,4442,2020_10
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,-0.2628898829058871,1464,2020_10
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,,0,2020_10
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,,0,2020_10
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.2846720065503655,4172,2020_10
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.3047407477435919,8739,2020_10
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.2670541439416273,5088,2020_10
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.2091142699474424,254,2020_10
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,,0,2020_10
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,,0,2020_10
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,,0,2020_10
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,,0,2020_10
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.3123231530189514,6,2020_10
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.2413358528116531,1845,2020_10
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.2314033713549673,10408,2020_10
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.2305692364050797,6142,2020_10
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.2266071858590766,5499,2020_10
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.2313645065754087,2905,2020_10
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,-0.2291919516144896,6672,2020_10
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.2352690663345824,5287,2020_10
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,-0.2327671719441371,2825,2020_10
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.2164514247142221,4210,2020_10
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,-0.1832812225668964,17443,2020_10
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,-0.353355653623521,9804,2020_10
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,-0.2531141890153248,12023,2020_10
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,-0.1866540960318293,6851,2020_10
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,-0.2083392323219797,5670,2020_10
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.1948430145707936,2679,2020_10
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.1759002863068482,9455,2020_10
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.2139274743731296,10359,2020_10
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.2857165986166806,8354,2020_10
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.3116353151587851,5054,2020_10
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.2505829334259033,160,2020_10
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1848713366733996,2808,2020_10
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,-0.1641767228136766,7171,2020_10
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,-0.1855697959471716,13506,2020_10
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,-0.1800826746353224,15476,2020_10
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,-0.1733608444226875,5865,2020_10
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,-0.1244486712674072,15044,2020_10
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,-0.2142104320083181,16966,2020_10
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,-0.2304606543489293,16134,2020_10
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,-0.2304437711993994,12364,2020_10
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.316024731209807,13062,2020_10
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.2119778290353222,7106,2020_10
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,-0.2446820667285738,11913,2020_10
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,-0.1783983054500505,6434,2020_10
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,-0.2087327987938596,7125,2020_10
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,-0.2309780147812411,7074,2020_10
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,-0.219541768886728,8388,2020_10
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,-0.2441304201011704,8170,2020_10
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.2889038461538462,1625,2020_10
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,,0,2020_10
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,,0,2020_10
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,,0,2020_10
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,-0.2279489024585446,302,2020_10
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,,0,2020_10
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,-0.1858737710932894,15267,2020_10
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,-0.2368418471257489,8512,2020_10
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,-0.2121470236782363,5809,2020_10
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,-0.1955198489739271,11022,2020_10
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,-0.2272168404791739,5711,2020_10
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,-0.1647416715801886,6625,2020_10
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.1687372326850891,1280,2020_10
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.2339250920263148,28083,2020_10
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,,0,2020_10
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,,0,2020_10
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,,0,2020_10
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,,0,2020_10
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,,0,2020_10
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,,0,2020_10
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,,0,2020_10
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,,0,2020_10
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,,0,2020_10
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,,0,2020_10
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,,0,2020_10
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,,0,2020_10
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,-0.2796108347515932,4315,2020_10
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,-0.2759694383295882,1794,2020_10
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,,0,2020_10
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,,0,2020_10
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,,0,2020_10
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,,0,2020_10
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.1790348008099724,3400,2020_10
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,-0.3161485587664628,5315,2020_10
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,-0.1970718881065379,6229,2020_10
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,-0.1491703618400843,1526,2020_10
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,-0.1685332047311883,3040,2020_10
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.1175992087980287,226,2020_10
Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,-0.167769859154764,623,2020_10
Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,-0.19670456013151,12884,2020_10
Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,-0.1747663641358907,4109,2020_10
Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,-0.2052101263578447,16766,2020_10
"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,,0,2020_10
Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,,0,2020_10
Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,,0,2020_10
Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,,0,2020_10
Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,,0,2020_10
Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,,0,2020_10
Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,-0.1525764021762581,172,2020_10
Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,-0.0852095631585604,276,2020_10
Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,,0,2020_10
"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,,0,2020_10
Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,,0,2020_10
Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,,0,2020_10
Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,,0,2020_10
Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,,0,2020_10
"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,,0,2020_10
"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,,0,2020_10
Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,,0,2020_10
Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,,0,2020_10
Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,,0,2020_10
Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,,0,2020_10
Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,,0,2020_10
Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,,0,2020_10
Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,,0,2020_10
Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,-0.2153902731712512,7189,2020_10
Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,,0,2020_10
Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,,0,2020_10
Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,,0,2020_10
Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,,0,2020_10
Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,,0,2020_10
Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,,0,2020_10
Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,,0,2020_10
Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,,0,2020_10
Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,,0,2020_10
Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,,0,2020_10
Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,,0,2020_10
Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,,0,2020_10
Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,,0,2020_10
Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,,0,2020_10
Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,,0,2020_10
Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,,0,2020_10
Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,-0.2452917772371022,5311,2020_10
Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,-0.2192791079636291,18765,2020_10
Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,-0.2274537798489278,7695,2020_10
Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,-0.1923942653705301,5649,2020_10
Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,,0,2020_10
Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,-0.2685520655672315,2840,2020_10
Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,,0,2020_10
Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.2074889152280745,155,2020_10
South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,,0,2020_10
Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,,0,2020_10
Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,,0,2020_10
Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,,0,2020_10
Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,,0,2020_10
Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,,0,2020_10
Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,-0.2057047429094516,1469,2020_10
Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,-0.1958395844040678,3709,2020_10
Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.2139506959403143,2887,2020_10
Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,-0.3319712123054474,2570,2020_10
North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,,0,2020_10
Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,,0,2020_10
Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,,0,2020_10
Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,,0,2020_10
Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,,0,2020_10
Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,,0,2020_10
Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,,0,2020_10
Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,,0,2020_10
Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,-0.2083486689541635,2648,2020_10
Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,,0,2020_10
Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,-0.2231716427141977,7105,2020_10
Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,-0.2462242037007956,2985,2020_10
Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,-0.2431454404816436,3684,2020_10
Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,-0.3826028145082141,4999,2020_10
Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.2481500236330214,47669,2020_10
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,,0,2020_09
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,,0,2020_09
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,,0,2020_09
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,,0,2020_09
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,,0,2020_09
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,,0,2020_09
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,,0,2020_09
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,,0,2020_09
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,,0,2020_09
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,,0,2020_09
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,,0,2020_09
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,,0,2020_09
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,,0,2020_09
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,,0,2020_09
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,,0,2020_09
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,,0,2020_09
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,,0,2020_09
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,,0,2020_09
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,,0,2020_09
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,,0,2020_09
