iph_det_id,iph_loss_is,scheme_id,totalscheme,amount,details,entry_by,entry_date,ip_add,status,updated_by
30168,11710,2,1.0,3.5,"GWSS Thor Niniwad
",2152.0,2023-07-20 15:53:57.083,61.3.85.21,Active,
30169,11710,2,1.0,5.0,"GWSS Daunga Fag
",2152.0,2023-07-20 15:53:57.100,61.3.85.21,Active,
30170,11710,2,1.0,4.0,"GWSS Rihana
",2152.0,2023-07-20 15:53:57.100,61.3.85.21,Active,
30171,11710,2,1.0,5.0,"GWSS Chog Tali
",2152.0,2023-07-20 15:53:57.113,61.3.85.21,Active,
30172,11710,2,1.0,3.5,"GWSS Pabiyana 
",2152.0,2023-07-20 15:53:57.113,61.3.85.21,Active,
30173,11710,2,1.0,5.5,"LWSS Habban
",2152.0,2023-07-20 15:53:57.130,61.3.85.21,Active,
30174,11710,2,1.0,5.2,"LWSS Dhanech chukhriya
",2152.0,2023-07-20 15:53:57.130,61.3.85.21,Active,
30175,11711,2,1.0,3.3,"GWSS Maryog
",2152.0,2023-07-20 15:58:43.753,61.3.85.21,Active,
30176,11711,2,1.0,6.0,"LWSS Karganoo
",2152.0,2023-07-20 15:58:43.787,61.3.85.21,Active,
30177,11711,2,1.0,4.5,"LWSS Nei Neti
",2152.0,2023-07-20 15:58:43.787,61.3.85.21,Active,
30178,11711,2,1.0,4.5,"LWSS Ser Jagas
",2152.0,2023-07-20 15:58:43.833,61.3.85.21,Active,
30179,11711,2,1.0,3.0,"GWSS Laharab
",2152.0,2023-07-20 15:58:43.833,61.3.85.21,Active,
30180,11711,2,1.0,5.2,"GWSS Nerti Bhagot 
",2152.0,2023-07-20 15:58:43.850,61.3.85.21,Active,
30181,11711,2,1.0,5.4,"GWSS Kalyo Pab
",2152.0,2023-07-20 15:58:43.850,61.3.85.21,Active,
30182,11711,2,1.0,4.3,"GWSS Deothi Majhgaon
",2152.0,2023-07-20 15:58:43.863,61.3.85.21,Active,
30183,11711,2,1.0,4.5,"GWSS Kuffer Mond
",2152.0,2023-07-20 15:58:43.863,61.3.85.21,Active,
30184,11711,2,1.0,7.5,"LWSS Auge Ser 
",2152.0,2023-07-20 15:58:43.863,61.3.85.21,Active,
30185,11711,2,1.0,1.1,"GWSS Shaya Sanora 
",2152.0,2023-07-20 15:58:43.880,61.3.85.21,Active,
30186,11711,2,1.0,8.0,"LWSS Sadnaghat 
",2152.0,2023-07-20 15:58:43.927,61.3.85.21,Active,
30187,11711,2,1.0,20.0,"LWSS Mehal Preet Nagar
",2152.0,2023-07-20 15:58:43.927,61.3.85.21,Active,
30188,11711,2,1.0,5.0,"LWSS Galana Belgi
",2152.0,2023-07-20 15:58:43.973,61.3.85.21,Active,
30189,11711,2,1.0,20.0,"LWSS Banah Ki Ser
",2152.0,2023-07-20 15:58:44.020,61.3.85.21,Active,
30190,11712,1002,1.0,6.5,"LIS Badgla 
",2152.0,2023-07-20 16:01:57.673,61.3.85.21,Active,
30191,11712,1002,1.0,5.0,"LIS Macher 
",2152.0,2023-07-20 16:01:57.690,61.3.85.21,Active,
30192,11712,1002,1.0,3.0,"LIS Kotla Mangan
",2152.0,2023-07-20 16:01:57.690,61.3.85.21,Active,
30193,11712,1002,1.0,3.0,"LIS Dimber
",2152.0,2023-07-20 16:01:57.690,61.3.85.21,Active,
30194,11712,1002,1.0,4.0,"LIS Redi Gussan
",2152.0,2023-07-20 16:01:57.707,61.3.85.21,Active,
30195,11712,1002,1.0,7.0,"LIS Chandol 
",2152.0,2023-07-20 16:01:57.707,61.3.85.21,Active,
30196,11712,1002,1.0,6.5,"LIS Shilla Bag
",2152.0,2023-07-20 16:01:57.720,61.3.85.21,Active,
30197,11712,1002,1.0,6.0,"LIS Shargaon
",2152.0,2023-07-20 16:01:57.720,61.3.85.21,Active,
30198,11712,1002,1.0,8.0,"FIS Deothi Majhgaon 
",2152.0,2023-07-20 16:01:57.737,61.3.85.21,Active,
30199,11713,2,1.0,4.0,"LWSS Badiyalta Dom Ka Bag in G.P. Sainj Tehsil Sangrah Distt. Sirmour H.P.
",2152.0,2023-07-20 16:04:21.530,61.3.85.21,Active,
30200,11713,2,1.0,5.0,"Multi Villages GWSS to 11 Nos Panchayats of Tehsil Nohradhar.
",2152.0,2023-07-20 16:04:21.530,61.3.85.21,Active,
30201,11713,2,1.0,1.5,"GWSS Sangrah in G.P. Sangrah  Tehsil Sangrah Distt. Sirmour H.P.
",2152.0,2023-07-20 16:04:21.547,61.3.85.21,Active,
30202,11713,2,1.0,5.0,"GWSS Sangna in G.P. Sangna Tehsil Sangrah Distt. Sirmour H.P.
",2152.0,2023-07-20 16:04:21.547,61.3.85.21,Active,
30203,11713,2,1.0,5.0,"GWSS Satahan in G.P. Satahan Tehsil Sangrah Distt. Sirmour H.P.
",2152.0,2023-07-20 16:04:21.547,61.3.85.21,Active,
30204,11714,2,1.0,2.0,"GWSS Ranfua in G.P. Ranfua Jabdog Tehsil Sangrah Distt. Sirmour H.P.
",2152.0,2023-07-20 16:07:34.950,61.3.85.21,Active,
30205,11714,2,1.0,0.5,"GWSS Borli in G.P. Redli  Tehsil Sangrah Distt. Sirmour H.P.
",2152.0,2023-07-20 16:07:34.967,61.3.85.21,Active,
30206,11714,2,1.0,1.5,"GWSS Ghatti Chigwana
",2152.0,2023-07-20 16:07:34.967,61.3.85.21,Active,
30207,11714,2,1.0,5.0,"LWSS to Village Kanda Koti
",2152.0,2023-07-20 16:07:34.967,61.3.85.21,Active,
30208,11714,2,1.0,0.5,"GWSS Sonfer in GP Bhallar Bhallona
",2152.0,2023-07-20 16:07:34.980,61.3.85.21,Active,
30209,11714,2,1.0,4.0,"GWSS Chuinadhar in GP Bhallar Bhallona
",2152.0,2023-07-20 16:07:34.980,61.3.85.21,Active,
30210,11714,2,1.0,0.4,"GWSS Bandal khed to GSSS Punnerdhar in GP Punnerdhar
",2152.0,2023-07-20 16:07:34.980,61.3.85.21,Active,
30211,11714,2,1.0,1.5,"GWSS Matida Devna Thanga in GP Devna Thanga
",2152.0,2023-07-20 16:07:35.000,61.3.85.21,Active,
30212,11714,2,1.0,1.0,"GWSS Bhanra
",2152.0,2023-07-20 16:07:35.050,61.3.85.21,Active,
30213,11714,2,1.0,2.0,"GWSS Bharari in GP Bharari.
",2152.0,2023-07-20 16:07:35.063,61.3.85.21,Active,
30214,11715,1002,1.0,5.0,"LIS Rampur chekhria in GP Lana Cheta in tehsil Nohradhar.
",2152.0,2023-07-20 16:10:00.763,61.3.85.21,Active,
30215,11715,1002,1.0,5.0,"LIS Badhol in GP Badhol
",2152.0,2023-07-20 16:10:00.763,61.3.85.21,Active,
30216,11715,1002,1.0,4.5,"LIS Chandog in GP Bharari Teh. Sh. Renuka JI.
",2152.0,2023-07-20 16:10:00.763,61.3.85.21,Active,
30217,11715,1002,1.0,5.0,"LIS Lana Pallar 
",2152.0,2023-07-20 16:10:00.780,61.3.85.21,Active,
30218,11716,1002,1.0,10.0,"FIS to village Neol in G.P Deva Manal
",2152.0,2023-07-20 16:13:30.640,61.3.85.21,Active,
30219,11716,1002,1.0,9.0,"FIS Lana Cheta
",2152.0,2023-07-20 16:13:30.657,61.3.85.21,Active,
30220,11716,1002,1.0,2.0,"FIS to village Devna Thanga in G.P Devna
",2152.0,2023-07-20 16:13:30.657,61.3.85.21,Active,
30221,11717,2,1.0,4.5,"LWSS Kilour
",2152.0,2023-07-20 16:17:08.887,61.3.85.21,Active,
30222,11717,2,1.0,6.0,"JSV Store Bhatanwali
",2152.0,2023-07-20 16:17:08.887,61.3.85.21,Active,
30223,11717,2,1.0,10.0,"EE JSV Divisional Building Paonta Sahib
",2152.0,2023-07-20 16:17:08.920,61.3.85.21,Active,
30224,11717,2,1.0,1.5,"LWSS Bhagwanpur Santokgarh
",2152.0,2023-07-20 16:17:08.920,61.3.85.21,Active,
30225,11717,2,1.0,1.0,"LWSS Jheel Bankabara 
",2152.0,2023-07-20 16:17:08.967,61.3.85.21,Active,
30226,11717,2,1.0,1.0,"LWSS Kodewala 
",2152.0,2023-07-20 16:17:08.980,61.3.85.21,Active,
30227,11717,2,1.0,3.5,"LWSS Soddonwala
",2152.0,2023-07-20 16:17:09.013,61.3.85.21,Active,
30228,11717,2,1.0,2.5,"LWSS Sainwala
",2152.0,2023-07-20 16:17:09.027,61.3.85.21,Active,
30229,11717,2,1.0,5.0,"GWSS Nagheta(Salt water line
",2152.0,2023-07-20 16:17:09.060,61.3.85.21,Active,
30230,11717,2,1.0,3.5,"LWSS Patlion
",2152.0,2023-07-20 16:17:09.090,61.3.85.21,Active,
30231,11717,2,1.0,3.0,"LWSS Misserwala, Kiyrda,Jagatpur
",2152.0,2023-07-20 16:17:09.107,61.3.85.21,Active,
30232,11717,2,1.0,4.5,"LWSS Surajpur
",2152.0,2023-07-20 16:17:09.137,61.3.85.21,Active,
30233,11718,1002,1.0,3.0,"Giri Puruwala Canal
",2152.0,2023-07-20 16:19:45.967,61.3.85.21,Active,
30234,11718,1002,1.0,3.5,"Left Bank Canal
",2152.0,2023-07-20 16:19:46.000,61.3.85.21,Active,
30235,11718,1002,1.0,3.0,"Right Bank Canal
",2152.0,2023-07-20 16:19:46.000,61.3.85.21,Active,
30236,11718,1002,1.0,2.5,"Bata Majra Canal
",2152.0,2023-07-20 16:19:46.013,61.3.85.21,Active,
30237,11718,1002,1.0,3.5,"LIS Bangran I & 2
",2152.0,2023-07-20 16:19:46.030,61.3.85.21,Active,
30238,11718,1002,1.0,2.0,"LIS Shamshergarh
",2152.0,2023-07-20 16:19:46.060,61.3.85.21,Active,
30239,11718,1002,1.0,4.0,"LIS Nawada
",2152.0,2023-07-20 16:19:46.077,61.3.85.21,Active,
30240,11719,1003,1.0,15.0,"Sewerage Scheme to Paonta Town
",2152.0,2023-07-20 16:21:02.773,61.3.85.21,Active,
30241,11720,2002,1.0,20.0,"Chanalization of Bata River
",2152.0,2023-07-20 16:21:39.500,61.3.85.21,Active,
30242,11721,2,30.0,72.0,loss occurred due to heavy rain,2104.0,2023-07-20 16:53:15.817,117.243.244.200,Deleted,
30243,11721,1002,6.0,30.0,loss occurred due to heavy rain,2104.0,2023-07-20 16:53:15.833,117.243.244.200,Deleted,
30244,11281,2,9.0,161.0,"WSS Shudarang, WSS Telangi, WSS HPPWD Colony,WSS Wangtoo, WSS Ponda, WSS Tapri, WSS Jani, WSS NC/PC Hab Kothi- Chungling  etc.",2088.0,2023-07-20 18:30:11.253,152.58.81.29,Active,
30245,11281,1002,2.0,72.0,"FIS Boktu, FIS Kharogla to Kuppa. ",2088.0,2023-07-20 18:30:11.270,152.58.81.29,Active,
30246,11281,1003,2.0,420.0,"STP at Sangla, STP Reckong Peo. ",2088.0,2023-07-20 18:30:11.270,152.58.81.29,Active,
30247,11722,1002,1.0,150.0,Due to heavy rainfall,7393.0,2023-07-21 10:51:09.150,117.215.249.100,Active,
30250,11725,2,1.0,33.0,"LWSS Banha ki ser 12
",2152.0,2023-07-21 11:02:44.540,117.220.30.24,Active,
30251,11725,2,1.0,18.0,"LWSS Kheri shalyar 10
",2152.0,2023-07-21 11:02:44.540,117.220.30.24,Active,
30252,11725,2,1.0,25.5,"LWSS Gheen matlana 8.5
",2152.0,2023-07-21 11:02:44.557,117.220.30.24,Active,
30253,11725,2,1.0,12.0,"GWSS Lana baka 4.5
",2152.0,2023-07-21 11:02:44.557,117.220.30.24,Active,
30254,11725,2,1.0,9.0,"GWSS Bagthan 5
",2152.0,2023-07-21 11:02:44.600,117.220.30.24,Active,
30255,11725,2,1.0,33.0,"LWSS Sarasu mahlana 18
",2152.0,2023-07-21 11:02:44.600,117.220.30.24,Active,
30256,11725,2,1.0,19.5,"LWSS Lohardi pathrity 2.5
",2152.0,2023-07-21 11:02:44.647,117.220.30.24,Active,
30257,11725,2,1.0,16.5,"LWSS Dinger kinner 5
",2152.0,2023-07-21 11:02:44.693,117.220.30.24,Active,
30258,11725,2,1.0,28.5,"LWSS Mangarh 10
",2152.0,2023-07-21 11:02:44.710,117.220.30.24,Active,
30259,11725,2,1.0,18.0,"LWSS Sher sheog 14
",2152.0,2023-07-21 11:02:44.740,117.220.30.24,Active,
30260,11725,2,1.0,9.0,"GWSS Charpadi Mathanan 8
",2152.0,2023-07-21 11:02:44.773,117.220.30.24,Active,
30261,11725,2,1.0,27.0,"LWSS Gagal shikor 15
",2152.0,2023-07-21 11:02:44.803,117.220.30.24,Active,
30262,11725,2,1.0,10.5,"LWSS Kheel Belu 6.5
",2152.0,2023-07-21 11:02:44.823,117.220.30.24,Active,
30263,11725,2,1.0,19.5,"LWSS Dibber Dhali 15
",2152.0,2023-07-21 11:02:44.850,117.220.30.24,Active,
30264,11725,2,1.0,9.0,"GWSS Kudu Lavana 5
",2152.0,2023-07-21 11:02:44.883,117.220.30.24,Active,
30265,11725,2,1.0,10.5,"LWSS Shillangi 6
",2152.0,2023-07-21 11:02:44.913,117.220.30.24,Active,
30266,11725,2,1.0,18.0,"GWSS Bathaudhar 12
",2152.0,2023-07-21 11:02:44.943,117.220.30.24,Active,
30267,11725,2,1.0,7.5,"GWSS Joan meyog 5
",2152.0,2023-07-21 11:02:44.977,117.220.30.24,Active,
30268,11725,2,1.0,22.5,"LWSS Badgla Kanech 12
",2152.0,2023-07-21 11:02:44.990,117.220.30.24,Active,
30269,11725,2,1.0,22.5,"LWSS Talli Bhujal
",2152.0,2023-07-21 11:02:45.023,117.220.30.24,Active,
30270,11725,2,1.0,27.0,"LWSS Bhooal Tallia
",2152.0,2023-07-21 11:02:45.053,117.220.30.24,Active,
30271,11725,2,1.0,25.5,"LWSS Kalio Pab
",2152.0,2023-07-21 11:02:45.070,117.220.30.24,Active,
30272,11725,2,1.0,19.5,"GWSS Rajgarh
",2152.0,2023-07-21 11:02:45.100,117.220.30.24,Active,
30273,11725,2,1.0,28.5,"LWSS Habbon
",2152.0,2023-07-21 11:02:45.133,117.220.30.24,Active,
30274,11725,2,1.0,24.0,"LWSS Koti Padhog
",2152.0,2023-07-21 11:02:45.147,117.220.30.24,Active,
30275,11726,1002,1.0,22.5,"LIS Order purla 12
",2152.0,2023-07-21 11:06:38.207,117.220.30.24,Active,
30276,11726,1002,1.0,13.5,"LIS Shallana 7.5
",2152.0,2023-07-21 11:06:38.207,117.220.30.24,Active,
30277,11726,1002,1.0,27.0,"LIS Ser Manon
",2152.0,2023-07-21 11:06:38.220,117.220.30.24,Active,
30279,11724,1002,1.0,35.0,"Head weir & RCC Lining Damaged(FIS Chandrul Kuhl)
",6388.0,2023-07-21 11:09:49.600,49.36.144.43,Active,
30280,11727,1002,1.0,32.0,"Head weir & RCC Lining Damaged
FIS Mangh Kuhl
",6388.0,2023-07-21 11:14:03.090,49.36.144.43,Active,
30281,11728,2,1.0,1.5,"R/M of LWSS Tedi Baroti
",2152.0,2023-07-21 11:15:53.497,117.220.30.24,Active,
30282,11728,2,1.0,10.0,"LWSS Bohlion
",2152.0,2023-07-21 11:15:53.543,117.220.30.24,Active,
30283,11728,2,1.0,6.5,"R/M of LWSS Mallaon wala bhood part village  2nd wood 
",2152.0,2023-07-21 11:15:53.543,117.220.30.24,Active,
30284,11728,2,1.0,4.5,"R/M of LWSSBhagta wala  in GP Matter tehsil Nahan 
",2152.0,2023-07-21 11:15:53.607,117.220.30.24,Active,
30285,11728,2,1.0,9.5,"R/M of LWSS Matter bheron in GP Matter Tehsil Nahan Distt Sirmour HP
",2152.0,2023-07-21 11:15:53.623,117.220.30.24,Active,
30286,11728,2,1.0,8.5,"R/M of LWSS Bhagrighat in  Tehsil Nahan Distt Sirmour HP
",2152.0,2023-07-21 11:15:53.670,117.220.30.24,Active,
30287,11728,2,1.0,5.6,"LWSS Nehali Mandlahn
",2152.0,2023-07-21 11:15:53.683,117.220.30.24,Active,
30288,11728,2,1.0,1.6,"LWSS Panjhal 
",2152.0,2023-07-21 11:15:53.683,117.220.30.24,Active,
30289,11728,2,1.0,1.6,"LWSS Dhartidhar
",2152.0,2023-07-21 11:15:53.683,117.220.30.24,Active,
30290,11728,2,1.0,3.0,"Providing FHTC of LWSS Nauni, LWSS Nehli Mandlahan, GWSS Chabahan, GWSS i.e. GOH Patiya, Sherli Kotab,  in Tehsil Nahan Distt Sirmour HP
",2152.0,2023-07-21 11:15:53.730,117.220.30.24,Active,
30291,11728,2,1.0,4.0,"Providing FHTC of Various GWSS i.e Dhagera, Kun, Arawali. Debri Tiikkeri Dhaili Dagyon etc. from  GP Than KAsoga Tehsil Nahan Distt Sirmour HP 
",2152.0,2023-07-21 11:15:53.730,117.220.30.24,Active,
30292,11728,2,1.0,18.0,"LWSS Jamli kathana 
",2152.0,2023-07-21 11:15:53.747,117.220.30.24,Active,
30293,11728,2,1.0,16.5,"LWSS Balsar 
",2152.0,2023-07-21 11:15:53.747,117.220.30.24,Active,
30294,11728,2,1.0,12.5,"Providing LWSS Shirguldhar and group of villages in Tehsil Dadahu Dadahu Distt.Sirmour HP 
",2152.0,2023-07-21 11:15:53.763,117.220.30.24,Active,
30295,11728,2,1.0,25.3,"Providing LWSS Kando Kansar and group of villages in Tehsil Dadahu Dadahu Distt.Sirmour HP 
",2152.0,2023-07-21 11:15:53.763,117.220.30.24,Active,
30296,11728,2,1.0,8.5,"LWSS Krandwali in GP Birla Tehsil Dadahu Distt Sirmour HP 
",2152.0,2023-07-21 11:15:53.763,117.220.30.24,Active,
30297,11728,2,1.0,12.35,"Providing LWSS Nahan Town from Giri River at Dadahu.
",2152.0,2023-07-21 11:15:53.780,117.220.30.24,Active,
30298,11728,2,1.0,4.6,"R/M of LWSS Dadahu 
",2152.0,2023-07-21 11:15:53.780,117.220.30.24,Active,
30299,11728,2,1.0,4.8,"R/M of LWSS Khala kiyar 
",2152.0,2023-07-21 11:15:53.793,117.220.30.24,Active,
30300,11728,2,1.0,16.0,"R/M of LWSS Dungi Kandon 
",2152.0,2023-07-21 11:15:53.793,117.220.30.24,Active,
30301,11728,2,1.0,14.3,"R/M of LWSS Tirmali
",2152.0,2023-07-21 11:15:53.793,117.220.30.24,Active,
30302,11728,2,1.0,12.0,"R/M of LWSS Birla
",2152.0,2023-07-21 11:15:53.840,117.220.30.24,Active,
30303,11728,2,1.0,8.5,"R/M of GWSS Bana Koti 
",2152.0,2023-07-21 11:15:53.840,117.220.30.24,Active,
30304,11728,2,1.0,4.5,"R/M of GWSS Beda Matiyana
",2152.0,2023-07-21 11:15:53.857,117.220.30.24,Active,
30305,11728,2,1.0,8.5,"R/M of GWSS Bharog Baneri 
",2152.0,2023-07-21 11:15:53.857,117.220.30.24,Active,
30306,11728,2,1.0,9.5,"R/M of GWSS bhua 
",2152.0,2023-07-21 11:15:53.873,117.220.30.24,Active,
30307,11728,2,1.0,10.3,"R/M of GWSS Gheel Kanghan 
",2152.0,2023-07-21 11:15:53.890,117.220.30.24,Active,
30308,11728,2,1.0,10.0,"R/M of GWSS Bhatgarh part SC Basti
",2152.0,2023-07-21 11:15:53.890,117.220.30.24,Active,
30309,11728,2,1.0,15.0,"R/M of GWSS bedon from katmali village
",2152.0,2023-07-21 11:15:53.890,117.220.30.24,Active,
30310,11729,1003,1.0,3.0,"Providing Sewerage treatment with primary treatment for Kala Amb Moginand area.
",2152.0,2023-07-21 11:17:01.947,117.220.30.24,Active,
30311,11730,1002,1.0,7.5,"R/M of LIS Thakar Gawana
",2152.0,2023-07-21 11:19:16.733,117.220.30.24,Active,
30312,11730,1002,1.0,6.5,"R/M of LIS Khaka Kiyar 
",2152.0,2023-07-21 11:19:16.733,117.220.30.24,Active,
30313,11730,1002,1.0,4.2,"R/M of LIS  Kudla Kharak 
",2152.0,2023-07-21 11:19:16.750,117.220.30.24,Active,
30314,11730,1002,1.0,15.2,"R/M of LIS  Charna 
",2152.0,2023-07-21 11:19:16.750,117.220.30.24,Active,
30315,11731,3,1.0,6.5,"R/M of Various Hand Pumps Dadahu Sub division .
",2152.0,2023-07-21 11:19:57.197,117.220.30.24,Active,
30316,11732,2,1.0,1.0,"GWSS Matiyana
",2152.0,2023-07-21 11:23:37.240,117.220.30.24,Active,
30317,11732,2,1.0,1.5,"GWSS Pota manal
",2152.0,2023-07-21 11:23:37.240,117.220.30.24,Active,
30318,11732,2,11.0,3.0,"LWSS Balikoti
",2152.0,2023-07-21 11:23:37.287,117.220.30.24,Active,
30319,11732,2,1.0,1.0,"LWSS Gwali
",2152.0,2023-07-21 11:23:37.300,117.220.30.24,Active,
30320,11732,2,1.0,1.2,"GWSS Bashwa
",2152.0,2023-07-21 11:23:37.300,117.220.30.24,Active,
30321,11732,2,1.0,1.2,"GWSS Dimti
",2152.0,2023-07-21 11:23:37.317,117.220.30.24,Active,
30322,11732,2,1.0,3.0,"LWSS Kando bhatnol
",2152.0,2023-07-21 11:23:37.317,117.220.30.24,Active,
30323,11732,2,1.0,2.0,"GWSS kando
",2152.0,2023-07-21 11:23:37.317,117.220.30.24,Active,
30324,11732,2,1.0,1.0,"GWSS Dakker
",2152.0,2023-07-21 11:23:37.333,117.220.30.24,Active,
30325,11732,2,1.0,2.0,"GWSS Shiri
",2152.0,2023-07-21 11:23:37.333,117.220.30.24,Active,
30326,11733,2,1.0,1.5,"GWSS Manal pandog
",2152.0,2023-07-21 11:26:51.833,117.220.30.24,Active,
30327,11733,2,1.0,1.5,"GWSS Drabil
",2152.0,2023-07-21 11:26:51.850,117.220.30.24,Active,
30328,11733,2,1.0,6.0,"LWSS Shillai
",2152.0,2023-07-21 11:26:51.850,117.220.30.24,Active,
30329,11733,2,1.0,3.0,"GWSS Shillai
",2152.0,2023-07-21 11:26:51.867,117.220.30.24,Active,
30330,11733,2,1.0,3.0,"GWSS lohran Jokhala
",2152.0,2023-07-21 11:26:51.867,117.220.30.24,Active,
30331,11733,2,1.0,3.5,"LWSS nainidhar
",2152.0,2023-07-21 11:26:51.867,117.220.30.24,Active,
30332,11733,2,1.0,2.0,"GWSS Dharwa
",2152.0,2023-07-21 11:26:51.897,117.220.30.24,Active,
30333,11733,2,1.0,3.5,"GWSS Rast
",2152.0,2023-07-21 11:26:51.897,117.220.30.24,Active,
30334,11733,2,1.0,3.5,"GWSS Loza Manal
",2152.0,2023-07-21 11:26:51.913,117.220.30.24,Active,
30335,11733,2,1.0,1.75,"GWSS Panog
",2152.0,2023-07-21 11:26:51.913,117.220.30.24,Active,
30336,11734,2,4.0,33.5,"WSS Bhamnoli 
WSS Gadoli Khad to kharahan
WSS Khunni Panoli 
Prov. GWSS To various hab. of GP Jahoo",2088.0,2023-07-21 11:29:07.707,117.242.111.120,Active,
30338,11737,2,1.0,1.75,"GWSS Kinu
",2152.0,2023-07-21 11:34:15.167,117.220.30.24,Active,
30339,11737,2,1.0,2.2,"GWSS Bhatrog
",2152.0,2023-07-21 11:34:15.183,117.220.30.24,Active,
30340,11737,2,1.0,27.0,"GWSS Sataun  
",2152.0,2023-07-21 11:34:15.183,117.220.30.24,Active,
30341,11737,2,1.0,8.5,"GWSS Chandni
",2152.0,2023-07-21 11:34:15.183,117.220.30.24,Active,
30342,11737,2,1.0,2.5,"GWSS Korga
",2152.0,2023-07-21 11:34:15.197,117.220.30.24,Active,
30343,11737,2,1.0,2.4,"GWSS Poka
",2152.0,2023-07-21 11:34:15.197,117.220.30.24,Active,
30344,11737,2,1.0,1.4,"GWSS Dhamaun
",2152.0,2023-07-21 11:34:15.197,117.220.30.24,Active,
30345,11737,2,1.0,1.2,"GWSS bag abra
",2152.0,2023-07-21 11:34:15.230,117.220.30.24,Active,
30346,11737,2,1.0,2.0,"GWSS Bhajon
",2152.0,2023-07-21 11:34:15.243,117.220.30.24,Active,
30347,11737,2,1.0,1.2,"GWSS Manal 
",2152.0,2023-07-21 11:34:15.243,117.220.30.24,Active,
30348,11738,2,1.0,1.3,"GWSS Thana 
",2152.0,2023-07-21 11:36:19.527,117.220.30.24,Active,
30349,11738,2,1.0,1.2,"GWSS Chitli
",2152.0,2023-07-21 11:36:19.543,117.220.30.24,Active,
30350,11738,2,1.0,1.6,"GWSS charew
",2152.0,2023-07-21 11:36:19.543,117.220.30.24,Active,
30351,11738,2,1.0,2.0,"GWSS Badwas
",2152.0,2023-07-21 11:36:19.557,117.220.30.24,Active,
30352,11739,1002,1.0,3.0,"FIS Ariyo I
",2152.0,2023-07-21 11:38:51.537,117.220.30.24,Active,
30353,11739,1002,1.0,2.5,"FIS Ariyo II
",2152.0,2023-07-21 11:38:51.553,117.220.30.24,Active,
30354,11739,1002,1.0,2.5,"FIS Nalki Nigali
",2152.0,2023-07-21 11:38:51.553,117.220.30.24,Active,
30355,11739,1002,1.0,3.5,"FIS Lohran Jokhala
",2152.0,2023-07-21 11:38:51.570,117.220.30.24,Active,
30356,11739,1002,1.0,3.0,"FIS Gangtoli
",2152.0,2023-07-21 11:38:51.570,117.220.30.24,Active,
30357,11739,1002,1.0,23.0,"LIS Nav Bharwa
",2152.0,2023-07-21 11:38:51.583,117.220.30.24,Active,
30358,11740,2,6.0,48.5,"Prov. Household connections to individuals in GP baglati, barog, delath
Prov. GWSs to the various habitations of GP Karangla
Strengthening of source of various WSS under JSV Sub div. Nankhari",2088.0,2023-07-21 11:51:03.693,117.242.111.120,Active,
30359,11741,2,1.0,5.5,"GWSS Kuffer in GP Bhawai
",2152.0,2023-07-21 11:54:07.233,117.220.30.24,Active,
30360,11741,2,1.0,2.1,"GWSS Chamra in GP Shivpur
",2152.0,2023-07-21 11:54:07.233,117.220.30.24,Active,
30361,11741,2,1.0,3.0,"GWSS Khan Kutah in GP Bhawai
",2152.0,2023-07-21 11:54:07.247,117.220.30.24,Active,
30362,11741,2,1.0,2.0,"GWSS Pab Bandli in GP Bhawai
",2152.0,2023-07-21 11:54:07.263,117.220.30.24,Active,
30363,11741,2,1.0,2.0,"GWSS Sail (Part-Bag) in GP Bhawai 
",2152.0,2023-07-21 11:54:07.263,117.220.30.24,Active,
30364,11741,2,1.0,2.0,"GWSS Chunvi in GP Charna
",2152.0,2023-07-21 11:54:07.263,117.220.30.24,Active,
30365,11741,2,1.0,2.0,"GWSS Ghatti,Lodhia in GP Charna.
",2152.0,2023-07-21 11:54:07.280,117.220.30.24,Active,
30366,11741,2,1.0,2.0,"GWSS Charna in GP Charna
",2152.0,2023-07-21 11:54:07.293,117.220.30.24,Active,
30367,11741,2,1.0,3.0,"GWSS Kanda Koti in GP Charna
",2152.0,2023-07-21 11:54:07.293,117.220.30.24,Active,
30368,11741,2,1.0,8.0,"GWSS Haripurdhar in GP Dewari Kharan
",2152.0,2023-07-21 11:54:07.293,117.220.30.24,Active,
30369,11742,2,12.0,162.2,"WSS SSukapani Beounthal, WSS Jahoo Juni Banibasa, Aug. OF GWSS Sholi G/O Vill, WSS Gahan, WSS Gartola Lahadu
WSS to Sarpara etc.",2088.0,2023-07-21 11:57:15.007,117.242.111.120,Active,
30370,11742,1002,2.0,20.0,"FIS Nirsu, LIS Rattanpur",2088.0,2023-07-21 11:57:15.023,117.242.111.120,Active,
30371,11743,1,1.0,25.0,WSS Rampur Town ph 2nd ,2088.0,2023-07-21 11:58:42.337,117.242.111.120,Active,
30372,11744,2,1.0,25.0,"WSS Serathana Dhaloon GI pipe 100mm dia 150Rmt 80mm dia 100 Rmt, Wire crate 25 Rmt, Intake Chamber and Nallah X-ing damage due to heavy rain ",6388.0,2023-07-21 12:06:36.087,59.89.178.109,Active,
30373,11744,2,1.0,20.0,"WSS Nagrota Bagwan Intake Chamber, Filter pipe in spring Source of 150mm dia 200 Rmt dmage due to heavy rain ",6388.0,2023-07-21 12:06:36.103,59.89.178.109,Active,
